zip,surge_cat1_share,surge_cat3_share
38401,0,0
38425,0,0
38449,0,0
38450,0,0
38451,0,0
38452,0,0
38453,0,0
38454,0,0
38455,0,0
38456,0,0
38457,0,0
38459,0,0
38460,0,0
38461,0,0
38462,0,0
38463,0,0
38464,0,0
38468,0,0
38469,0,0
38471,0,0
38472,0,0
38473,0,0
38474,0,0
38475,0,0
38476,0,0
38477,0,0
38478,0,0
38481,0,0
38482,0,0
38483,0,0
38485,0,0
38486,0,0
38487,0,0
38488,0,0
38501,0,0
38504,0,0
38505,0,0
38506,0,0
38541,0,0
38542,0,0
38543,0,0
38544,0,0
38545,0,0
38547,0,0
38548,0,0
38549,0,0
38550,0,0
38551,0,0
38552,0,0
38553,0,0
38554,0,0
38555,0,0
38556,0,0
38558,0,0
38559,0,0
38560,0,0
38562,0,0
38563,0,0
38564,0,0
38565,0,0
38567,0,0
38568,0,0
38569,0,0
38570,0,0
38571,0,0
38572,0,0
38573,0,0
38574,0,0
38575,0,0
38577,0,0
38578,0,0
38579,0,0
38580,0,0
38581,0,0
38582,0,0
38583,0,0
38585,0,0
38587,0,0
38588,0,0
38589,0,0
38601,0,0
38603,0,0
38606,0,0
38610,0,0
38611,0,0
38614,0,0
38617,0,0
38618,0,0
38619,0,0
38620,0,0
38621,0,0
38622,0,0
38623,0,0
38625,0,0
38626,0,0
38627,0,0
38629,0,0
38631,0,0
38632,0,0
38633,0,0
38635,0,0
38637,0,0
38639,0,0
38641,0,0
38642,0,0
38643,0,0
38644,0,0
38645,0,0
38646,0,0
38647,0,0
38650,0,0
38651,0,0
38652,0,0
38654,0,0
38655,0,0
38658,0,0
38659,0,0
38661,0,0
38663,0,0
38664,0,0
38665,0,0
38666,0,0
38668,0,0
38670,0,0
38671,0,0
38672,0,0
38673,0,0
38674,0,0
38676,0,0
38677,0,0
38680,0,0
38683,0,0
38685,0,0
38701,0,0
38703,0,0
38720,0,0
38721,0,0
38722,0,0
38723,0,0
38725,0,0
38726,0,0
38730,0,0
38731,0,0
38732,0,0
38733,0,0
38736,0,0
38737,0,0
38738,0,0
38740,0,0
38744,0,0
38745,0,0
38746,0,0
38748,0,0
38751,0,0
38753,0,0
38754,0,0
38756,0,0
38759,0,0
38760,0,0
38761,0,0
38762,0,0
38764,0,0
38765,0,0
38767,0,0
38768,0,0
38769,0,0
38771,0,0
38772,0,0
38773,0,0
38774,0,0
38776,0,0
38778,0,0
38781,0,0
38801,0,0
38804,0,0
38821,0,0
38824,0,0
38826,0,0
38827,0,0
38828,0,0
38829,0,0
38833,0,0
38834,0,0
38838,0,0
38839,0,0
38841,0,0
38843,0,0
38844,0,0
38846,0,0
38847,0,0
38848,0,0
38849,0,0
38850,0,0
38851,0,0
38852,0,0
38855,0,0
38856,0,0
38857,0,0
38858,0,0
38859,0,0
38860,0,0
38862,0,0
38863,0,0
38864,0,0
38865,0,0
38866,0,0
38868,0,0
38869,0,0
38870,0,0
38871,0,0
38873,0,0
38876,0,0
38878,0,0
38879,0,0
38901,0,0
38913,0,0
38914,0,0
38915,0,0
38916,0,0
38917,0,0
38920,0,0
38921,0,0
38922,0,0
38923,0,0
38924,0,0
38925,0,0
38927,0,0
38928,0,0
38929,0,0
38930,0,0
38940,0,0
38941,0,0
38943,0,0
38944,0,0
38946,0,0
38947,0,0
38948,0,0
38949,0,0
38950,0,0
38951,0,0
38952,0,0
38953,0,0
38954,0,0
38957,0,0
38961,0,0
38962,0,0
38963,0,0
38964,0,0
38965,0,0
38966,0,0
38967,0,0
39038,0,0
39039,0,0
39040,0,0
39041,0,0
39042,0,0
39044,0,0
39045,0,0
39046,0,0
39047,0,0
39051,0,0
39054,0,0
39056,0,0
39057,0,0
39058,0,0
39059,0,0
39061,0,0
39062,0,0
39063,0,0
39066,0,0
39067,0,0
39069,0,0
39071,0,0
39073,0,0
39074,0,0
39078,0,0
39079,0,0
39082,0,0
39083,0,0
39086,0,0
39088,0,0
39090,0,0
39092,0,0
39094,0,0
39095,0,0
39096,0,0
39097,0,0
39108,0,0
39110,0,0
39111,0,0
39113,0,0
39114,0,0
39115,0,0
39116,0,0
39117,0,0
39119,0,0
39120,0,0
39140,0,0
39144,0,0
39145,0,0
39146,0,0
39148,0,0
39149,0,0
39150,0,0
39152,0,0
39153,0,0
39154,0,0
39156,0,0
39157,0,0
39159,0,0
39160,0,0
39162,0,0
39166,0,0
39167,0,0
39168,0,0
39169,0,0
39170,0,0
39173,0,0
39174,0,0
39175,0,0
39176,0,0
39177,0,0
39179,0,0
39180,0,0
39183,0,0
39189,0,0
39191,0,0
39192,0,0
39193,0,0
39194,0,0
39201,0,0
39202,0,0
39203,0,0
39204,0,0
39206,0,0
39208,0,0
39209,0,0
39210,0,0
39211,0,0
39212,0,0
39213,0,0
39216,0,0
39217,0,0
39218,0,0
39232,0,0
39269,0,0
39272,0,0
39301,0,0
39305,0,0
39307,0,0
39309,0,0
39320,0,0
39322,0,0
39323,0,0
39324,0,0
39325,0,0
39326,0,0
39327,0,0
39328,0,0
39330,0,0
39332,0,0
39335,0,0
39336,0,0
39337,0,0
39338,0,0
39339,0,0
39341,0,0
39342,0,0
39345,0,0
39346,0,0
39347,0,0
39348,0,0
39350,0,0
39352,0,0
39354,0,0
39355,0,0
39356,0,0
39358,0,0
39359,0,0
39360,0,0
39361,0,0
39362,0,0
39363,0,0
39364,0,0
39365,0,0
39366,0,0
39367,0,0
39401,0,0
39402,0,0
39406,0,0
39421,0,0
39422,0,0
39423,0,0
39425,0,0
39426,0,0
39427,0,0
39428,0,0
39429,0,0
39437,0,0
39439,0,0
39440,0,0
39443,0,0
39451,0,0
39452,0,0.0321
39455,0,0
39456,0,0
39459,0,0
39461,0,0
39462,0,0
39464,0,0
39465,0,0
39466,0.000281,0.0298
39470,0,0
39474,0,0
39475,0,0
39476,0,0
39477,0,0
39478,0,0
39479,0,0
39480,0,0
39481,0,0
39482,0,0
39483,0,0
39501,0.0261,0.398
39503,0.0216,0.138
39507,0.0842,0.455
39520,0.518,0.964
39525,0.372,0.584
39529,0.0483,0.234
39530,0.314,0.854
39531,0.056,0.337
39532,0.0848,0.24
39534,0.0392,0.539
39540,0.0906,0.547
39553,0.227,0.662
39556,0.068,0.345
39560,0.0247,0.409
39561,0,0
39562,0.21,0.499
39563,0.429,0.898
39564,0.207,0.619
39565,0.063,0.133
39567,0.196,0.968
39571,0.141,0.301
39572,0.517,0.956
39573,0,0.0438
39574,0,0.00405
39576,0.156,0.936
39577,0,0
39581,0.604,0.965
39595,0.541,0.966
39601,0,0
39629,0,0
39630,0,0
39631,0,0
39633,0,0
39635,0,0
39638,0,0
39641,0,0
39643,0,0
39645,0,0
39647,0,0
39648,0,0
39652,0,0
39653,0,0
39654,0,0
39656,0,0
39657,0,0
39661,0,0
39662,0,0
39663,0,0
39664,0,0
39665,0,0
39666,0,0
39667,0,0
39668,0,0
39669,0,0
39701,0,0
39702,0,0
39705,0,0
39730,0,0
39735,0,0
39736,0,0
39737,0,0
39739,0,0
39740,0,0
39741,0,0
39743,0,0
39744,0,0
39745,0,0
39746,0,0
39747,0,0
39750,0,0
39751,0,0
39752,0,0
39753,0,0
39755,0,0
39756,0,0
39759,0,0
39762,0,0
39766,0,0
39767,0,0
39769,0,0
39771,0,0
39772,0,0
39773,0,0
39776,0,0
39813,0,0
39815,0,0
39817,0,0
39819,0,0
39823,0,0
39824,0,0
39825,0,0
39826,0,0
39827,0,0
39828,0,0
39832,0,0
39834,0,0
39836,0,0
39837,0,0
39840,0,0
39841,0,0
39842,0,0
39845,0,0
39846,0,0
39851,0,0
39854,0,0
39859,0,0
39861,0,0
39862,0,0
39866,0,0
39867,0,0
39870,0,0
39877,0,0
39885,0,0
39886,0,0
39897,0,0
40003,0,0
40004,0,0
40006,0,0
40007,0,0
40008,0,0
40009,0,0
40010,0,0
40011,0,0
40012,0,0
40013,0,0
40014,0,0
40019,0,0
40020,0,0
40022,0,0
40023,0,0
40025,0,0
40026,0,0
40031,0,0
40033,0,0
40036,0,0
40037,0,0
40040,0,0
40041,0,0
40045,0,0
40046,0,0
40047,0,0
40049,0,0
40050,0,0
40051,0,0
40052,0,0
40055,0,0
40056,0,0
40057,0,0
40058,0,0
40059,0,0
40060,0,0
40061,0,0
40062,0,0
40063,0,0
40065,0,0
40067,0,0
40068,0,0
40069,0,0
40070,0,0
40071,0,0
40075,0,0
40076,0,0
40077,0,0
40078,0,0
40104,0,0
40107,0,0
40108,0,0
40109,0,0
40110,0,0
40111,0,0
40115,0,0
40117,0,0
40118,0,0
40119,0,0
40121,0,0
40140,0,0
40142,0,0
40143,0,0
40144,0,0
40145,0,0
40146,0,0
40150,0,0
40152,0,0
40155,0,0
40157,0,0
40160,0,0
40161,0,0
40162,0,0
40165,0,0
40170,0,0
40171,0,0
40175,0,0
40176,0,0
40177,0,0
40178,0,0
40202,0,0
40203,0,0
40204,0,0
40205,0,0
40206,0,0
40207,0,0
40208,0,0
40209,0,0
40210,0,0
40211,0,0
40212,0,0
40213,0,0
40214,0,0
40215,0,0
40216,0,0
40217,0,0
40218,0,0
40219,0,0
40220,0,0
40221,0,0
40222,0,0
40223,0,0
40228,0,0
40229,0,0
40231,0,0
40241,0,0
40242,0,0
40243,0,0
40245,0,0
40258,0,0
40272,0,0
40280,0,0
40291,0,0
40299,0,0
40310,0,0
40311,0,0
40312,0,0
40313,0,0
40316,0,0
40322,0,0
40324,0,0
40328,0,0
40330,0,0
40334,0,0
40336,0,0
40337,0,0
40339,0,0
40342,0,0
40346,0,0
40347,0,0
40348,0,0
40350,0,0
40351,0,0
40353,0,0
40355,0,0
40356,0,0
40357,0,0
40358,0,0
40359,0,0
40360,0,0
40361,0,0
40363,0,0
40370,0,0
40371,0,0
40372,0,0
40374,0,0
40376,0,0
40379,0,0
40380,0,0
40383,0,0
40385,0,0
40387,0,0
40390,0,0
40391,0,0
40402,0,0
40403,0,0
40404,0,0
40409,0,0
40419,0,0
40422,0,0
40434,0,0
40437,0,0
40440,0,0
40442,0,0
40444,0,0
40445,0,0
40447,0,0
40448,0,0
40456,0,0
40460,0,0
40461,0,0
40464,0,0
40468,0,0
40472,0,0
40475,0,0
40481,0,0
40484,0,0
40486,0,0
40489,0,0
40502,0,0
40503,0,0
40504,0,0
40505,0,0
40507,0,0
40508,0,0
40509,0,0
40510,0,0
40511,0,0
40513,0,0
40514,0,0
40515,0,0
40516,0,0
40517,0,0
40526,0,0
40536,0,0
40601,0,0
40701,0,0
40729,0,0
40734,0,0
40737,0,0
40740,0,0
40741,0,0
40744,0,0
40759,0,0
40763,0,0
40769,0,0
40771,0,0
40801,0,0
40803,0,0
40806,0,0
40807,0,0
40808,0,0
40810,0,0
40813,0,0
40815,0,0
40816,0,0
40818,0,0
40819,0,0
40820,0,0
40823,0,0
40824,0,0
40826,0,0
40827,0,0
40828,0,0
40829,0,0
40830,0,0
40831,0,0
40840,0,0
40843,0,0
40844,0,0
40845,0,0
40847,0,0
40849,0,0
40854,0,0
40855,0,0
40856,0,0
40858,0,0
40862,0,0
40863,0,0
40865,0,0
40868,0,0
40870,0,0
40873,0,0
40874,0,0
40902,0,0
40903,0,0
40906,0,0
40913,0,0
40914,0,0
40915,0,0
40921,0,0
40923,0,0
40927,0,0
40935,0,0
40939,0,0
40940,0,0
40941,0,0
40943,0,0
40946,0,0
40949,0,0
40953,0,0
40958,0,0
40962,0,0
40964,0,0
40965,0,0
40972,0,0
40977,0,0
40979,0,0
40981,0,0
40982,0,0
40983,0,0
40988,0,0
40995,0,0
40997,0,0
41001,0,0
41002,0,0
41003,0,0
41004,0,0
41005,0,0
41006,0,0
41007,0,0
41008,0,0
41010,0,0
41011,0,0
41014,0,0
41015,0,0
41016,0,0
41017,0,0
41018,0,0
41030,0,0
41031,0,0
41033,0,0
41034,0,0
41035,0,0
41039,0,0
41040,0,0
41041,0,0
41042,0,0
41043,0,0
41044,0,0
41045,0,0
41046,0,0
41048,0,0
41049,0,0
41051,0,0
41052,0,0
41055,0,0
41056,0,0
41059,0,0
41063,0,0
41064,0,0
41071,0,0
41073,0,0
41074,0,0
41075,0,0
41076,0,0
41080,0,0
41083,0,0
41085,0,0
41086,0,0
41091,0,0
41092,0,0
41093,0,0
41094,0,0
41095,0,0
41097,0,0
41098,0,0
41101,0,0
41102,0,0
41121,0,0
41124,0,0
41129,0,0
41132,0,0
41135,0,0
41139,0,0
41141,0,0
41142,0,0
41143,0,0
41144,0,0
41146,0,0
41149,0,0
41159,0,0
41164,0,0
41166,0,0
41168,0,0
41169,0,0
41171,0,0
41174,0,0
41175,0,0
41179,0,0
41180,0,0
41181,0,0
41183,0,0
41189,0,0
41201,0,0
41203,0,0
41204,0,0
41214,0,0
41216,0,0
41219,0,0
41222,0,0
41224,0,0
41226,0,0
41230,0,0
41231,0,0
41232,0,0
41234,0,0
41238,0,0
41240,0,0
41250,0,0
41254,0,0
41255,0,0
41256,0,0
41257,0,0
41260,0,0
41262,0,0
41263,0,0
41264,0,0
41265,0,0
41267,0,0
41268,0,0
41271,0,0
41274,0,0
41301,0,0
41310,0,0
41311,0,0
41314,0,0
41317,0,0
41332,0,0
41339,0,0
41348,0,0
41351,0,0
41352,0,0
41360,0,0
41364,0,0
41365,0,0
41366,0,0
41367,0,0
41385,0,0
41386,0,0
41390,0,0
41397,0,0
41408,0,0
41421,0,0
41425,0,0
41464,0,0
41465,0,0
41472,0,0
41501,0,0
41503,0,0
41512,0,0
41513,0,0
41514,0,0
41517,0,0
41519,0,0
41522,0,0
41524,0,0
41526,0,0
41527,0,0
41528,0,0
41531,0,0
41534,0,0
41535,0,0
41537,0,0
41538,0,0
41539,0,0
41540,0,0
41543,0,0
41544,0,0
41547,0,0
41548,0,0
41553,0,0
41554,0,0
41555,0,0
41557,0,0
41558,0,0
41559,0,0
41560,0,0
41562,0,0
41563,0,0
41564,0,0
41566,0,0
41567,0,0
41568,0,0
41571,0,0
41572,0,0
41601,0,0
41602,0,0
41603,0,0
41604,0,0
41605,0,0
41606,0,0
41607,0,0
41612,0,0
41615,0,0
41616,0,0
41619,0,0
41621,0,0
41622,0,0
41630,0,0
41631,0,0
41632,0,0
41635,0,0
41636,0,0
41640,0,0
41642,0,0
41643,0,0
41645,0,0
41647,0,0
41649,0,0
41650,0,0
41651,0,0
41653,0,0
41655,0,0
41659,0,0
41660,0,0
41663,0,0
41666,0,0
41667,0,0
41669,0,0
41701,0,0
41712,0,0
41713,0,0
41714,0,0
41719,0,0
41721,0,0
41722,0,0
41723,0,0
41725,0,0
41727,0,0
41729,0,0
41731,0,0
41735,0,0
41739,0,0
41740,0,0
41745,0,0
41746,0,0
41749,0,0
41751,0,0
41754,0,0
41759,0,0
41760,0,0
41762,0,0
41763,0,0
41764,0,0
41766,0,0
41772,0,0
41773,0,0
41774,0,0
41775,0,0
41776,0,0
41777,0,0
41778,0,0
41804,0,0
41810,0,0
41812,0,0
41815,0,0
41817,0,0
41819,0,0
41821,0,0
41822,0,0
41824,0,0
41825,0,0
41826,0,0
41828,0,0
41831,0,0
41832,0,0
41833,0,0
41834,0,0
41835,0,0
41836,0,0
41837,0,0
41838,0,0
41839,0,0
41840,0,0
41843,0,0
41844,0,0
41845,0,0
41847,0,0
41848,0,0
41849,0,0
41855,0,0
41858,0,0
41859,0,0
41861,0,0
41862,0,0
42001,0,0
42003,0,0
42020,0,0
42021,0,0
42022,0,0
42023,0,0
42024,0,0
42025,0,0
42027,0,0
42028,0,0
42029,0,0
42031,0,0
42032,0,0
42035,0,0
42036,0,0
42037,0,0
42038,0,0
42039,0,0
42040,0,0
42041,0,0
42044,0,0
42045,0,0
42047,0,0
42048,0,0
42049,0,0
42050,0,0
42051,0,0
42053,0,0
42054,0,0
42055,0,0
42056,0,0
42058,0,0
42060,0,0
42061,0,0
42064,0,0
42066,0,0
42069,0,0
42071,0,0
42076,0,0
42078,0,0
42079,0,0
42081,0,0
42082,0,0
42083,0,0
42085,0,0
42086,0,0
42087,0,0
42088,0,0
42101,0,0
42103,0,0
42104,0,0
42120,0,0
42122,0,0
42123,0,0
42124,0,0
42127,0,0
42129,0,0
42130,0,0
42131,0,0
42133,0,0
42134,0,0
42140,0,0
42141,0,0
42151,0,0
42153,0,0
42154,0,0
42156,0,0
42157,0,0
42159,0,0
42160,0,0
42163,0,0
42164,0,0
42166,0,0
42167,0,0
42170,0,0
42171,0,0
42202,0,0
42204,0,0
42206,0,0
42207,0,0
42210,0,0
42211,0,0
42214,0,0
42215,0,0
42217,0,0
42220,0,0
42223,0,0
42232,0,0
42234,0,0
42236,0,0
42240,0,0
42252,0,0
42254,0,0
42256,0,0
42259,0,0
42261,0,0
42262,0,0
42265,0,0
42266,0,0
42273,0,0
42274,0,0
42275,0,0
42276,0,0
42280,0,0
42285,0,0
42286,0,0
42301,0,0
42303,0,0
42320,0,0
42321,0,0
42322,0,0
42323,0,0
42324,0,0
42325,0,0
42326,0,0
42327,0,0
42328,0,0
42330,0,0
42332,0,0
42333,0,0
42337,0,0
42338,0,0
42339,0,0
42343,0,0
42344,0,0
42345,0,0
42347,0,0
42348,0,0
42349,0,0
42350,0,0
42351,0,0
42352,0,0
42354,0,0
42355,0,0
42356,0,0
42361,0,0
42366,0,0
42367,0,0
42368,0,0
42369,0,0
42370,0,0
42371,0,0
42372,0,0
42374,0,0
42376,0,0
42378,0,0
42404,0,0
42406,0,0
42408,0,0
42409,0,0
42410,0,0
42411,0,0
42413,0,0
42420,0,0
42431,0,0
42436,0,0
42437,0,0
42440,0,0
42441,0,0
42442,0,0
42444,0,0
42445,0,0
42450,0,0
42451,0,0
42452,0,0
42453,0,0
42455,0,0
42456,0,0
42458,0,0
42459,0,0
42461,0,0
42462,0,0
42463,0,0
42464,0,0
42501,0,0
42503,0,0
42516,0,0
42518,0,0
42519,0,0
42528,0,0
42533,0,0
42539,0,0
42541,0,0
42544,0,0
42553,0,0
42565,0,0
42566,0,0
42567,0,0
42602,0,0
42603,0,0
42629,0,0
42631,0,0
42633,0,0
42634,0,0
42635,0,0
42638,0,0
42642,0,0
42647,0,0
42649,0,0
42653,0,0
42701,0,0
42712,0,0
42713,0,0
42715,0,0
42716,0,0
42717,0,0
42718,0,0
42721,0,0
42722,0,0
42724,0,0
42726,0,0
42728,0,0
42729,0,0
42732,0,0
42733,0,0
42740,0,0
42741,0,0
42742,0,0
42743,0,0
42746,0,0
42748,0,0
42749,0,0
42753,0,0
42754,0,0
42757,0,0
42758,0,0
42759,0,0
42762,0,0
42764,0,0
42765,0,0
42776,0,0
42782,0,0
42784,0,0
42788,0,0
43001,0,0
43002,0,0
43003,0,0
43004,0,0
43005,0,0
43006,0,0
43007,0,0
43008,0,0
43009,0,0
43010,0,0
43011,0,0
43013,0,0
43014,0,0
43015,0,0
43016,0,0
43017,0,0
43018,0,0
43019,0,0
43021,0,0
43022,0,0
43023,0,0
43025,0,0
43026,0,0
43027,0,0
43028,0,0
43029,0,0
43030,0,0
43031,0,0
43032,0,0
43033,0,0
43035,0,0
43036,0,0
43037,0,0
43040,0,0
43044,0,0
43045,0,0
43046,0,0
43047,0,0
43050,0,0
43054,0,0
43055,0,0
43056,0,0
43060,0,0
43061,0,0
43062,0,0
43064,0,0
43065,0,0
43066,0,0
43067,0,0
43068,0,0
43070,0,0
43071,0,0
43072,0,0
43074,0,0
43076,0,0
43077,0,0
43078,0,0
43080,0,0
43081,0,0
43082,0,0
43084,0,0
43085,0,0
43101,0,0
43102,0,0
43103,0,0
43105,0,0
43106,0,0
43107,0,0
43109,0,0
43110,0,0
43111,0,0
43112,0,0
43113,0,0
43115,0,0
43116,0,0
43117,0,0
43119,0,0
43123,0,0
43125,0,0
43126,0,0
43127,0,0
43128,0,0
43130,0,0
43135,0,0
43136,0,0
43137,0,0
43138,0,0
43140,0,0
43142,0,0
43143,0,0
43144,0,0
43145,0,0
43146,0,0
43147,0,0
43148,0,0
43149,0,0
43150,0,0
43151,0,0
43152,0,0
43153,0,0
43154,0,0
43155,0,0
43156,0,0
43157,0,0
43158,0,0
43160,0,0
43162,0,0
43164,0,0
43201,0,0
43202,0,0
43203,0,0
43204,0,0
43205,0,0
43206,0,0
43207,0,0
43209,0,0
43210,0,0
43211,0,0
43212,0,0
43213,0,0
43214,0,0
43215,0,0
43217,0,0
43218,0,0
43219,0,0
43220,0,0
43221,0,0
43222,0,0
43223,0,0
43224,0,0
43227,0,0
43228,0,0
43229,0,0
43230,0,0
43231,0,0
43232,0,0
43235,0,0
43240,0,0
43302,0,0
43310,0,0
43311,0,0
43314,0,0
43315,0,0
43316,0,0
43317,0,0
43318,0,0
43319,0,0
43320,0,0
43321,0,0
43322,0,0
43323,0,0
43324,0,0
43325,0,0
43326,0,0
43330,0,0
43331,0,0
43332,0,0
43333,0,0
43334,0,0
43336,0,0
43337,0,0
43338,0,0
43340,0,0
43341,0,0
43342,0,0
43343,0,0
43344,0,0
43345,0,0
43346,0,0
43347,0,0
43348,0,0
43350,0,0
43351,0,0
43356,0,0
43357,0,0
43358,0,0
43359,0,0
43360,0,0
43402,0,0
43403,0,0
43406,0,0
43407,0,0
43408,0,0
43410,0,0
43412,0,0
43413,0,0
43414,0,0
43416,0,0
43420,0,0
43430,0,0
43431,0,0
43432,0,0
43433,0,0
43434,0,0
43435,0,0
43436,0,0
43437,0,0
43438,0,0
43439,0,0
43440,0,0
43442,0,0
43443,0,0
43445,0,0
43446,0,0
43447,0,0
43449,0,0
43450,0,0
43451,0,0
43452,0,0
43456,0,0
43457,0,0
43458,0,0
43460,0,0
43462,0,0
43463,0,0
43464,0,0
43465,0,0
43466,0,0
43467,0,0
43468,0,0
43469,0,0
43501,0,0
43502,0,0
43504,0,0
43505,0,0
43506,0,0
43510,0,0
43511,0,0
43512,0,0
43515,0,0
43516,0,0
43517,0,0
43518,0,0
43519,0,0
43520,0,0
43521,0,0
43522,0,0
43523,0,0
43524,0,0
43525,0,0
43526,0,0
43527,0,0
43528,0,0
43529,0,0
43530,0,0
43531,0,0
43532,0,0
43533,0,0
43534,0,0
43535,0,0
43536,0,0
43537,0,0
43540,0,0
43541,0,0
43542,0,0
43543,0,0
43545,0,0
43547,0,0
43548,0,0
43549,0,0
43551,0,0
43553,0,0
43554,0,0
43555,0,0
43556,0,0
43557,0,0
43558,0,0
43560,0,0
43565,0,0
43566,0,0
43567,0,0
43569,0,0
43570,0,0
43571,0,0
43604,0,0
43605,0,0
43606,0,0
43607,0,0
43608,0,0
43609,0,0
43610,0,0
43611,0,0
43612,0,0
43613,0,0
43614,0,0
43615,0,0
43616,0,0
43617,0,0
43619,0,0
43620,0,0
43623,0,0
43701,0,0
43711,0,0
43713,0,0
43716,0,0
43717,0,0
43718,0,0
43719,0,0
43720,0,0
43721,0,0
43722,0,0
43723,0,0
43724,0,0
43725,0,0
43727,0,0
43728,0,0
43730,0,0
43731,0,0
43732,0,0
43733,0,0
43734,0,0
43735,0,0
43736,0,0
43738,0,0
43739,0,0
43740,0,0
43746,0,0
43747,0,0
43748,0,0
43749,0,0
43750,0,0
43754,0,0
43755,0,0
43756,0,0
43758,0,0
43759,0,0
43760,0,0
43761,0,0
43762,0,0
43764,0,0
43766,0,0
43767,0,0
43768,0,0
43771,0,0
43772,0,0
43773,0,0
43777,0,0
43778,0,0
43779,0,0
43780,0,0
43782,0,0
43783,0,0
43786,0,0
43787,0,0
43788,0,0
43791,0,0
43793,0,0
43802,0,0
43804,0,0
43805,0,0
43811,0,0
43812,0,0
43821,0,0
43822,0,0
43824,0,0
43830,0,0
43832,0,0
43836,0,0
43837,0,0
43840,0,0
43842,0,0
43843,0,0
43844,0,0
43845,0,0
43901,0,0
43902,0,0
43903,0,0
43905,0,0
43906,0,0
43907,0,0
43908,0,0
43909,0,0
43910,0,0
43912,0,0
43913,0,0
43914,0,0
43915,0,0
43917,0,0
43920,0,0
43925,0,0
43926,0,0
43928,0,0
43930,0,0
43931,0,0
43932,0,0
43933,0,0
43934,0,0
43935,0,0
43938,0,0
43939,0,0
43940,0,0
43942,0,0
43943,0,0
43944,0,0
43945,0,0
43946,0,0
43947,0,0
43948,0,0
43950,0,0
43951,0,0
43952,0,0
43953,0,0
43961,0,0
43962,0,0
43963,0,0
43964,0,0
43967,0,0
43968,0,0
43971,0,0
43972,0,0
43973,0,0
43974,0,0
43976,0,0
43977,0,0
43981,0,0
43983,0,0
43985,0,0
43986,0,0
43988,0,0
44001,0,0
44003,0,0
44004,0,0
44010,0,0
44011,0,0
44012,0,0
44017,0,0
44021,0,0
44022,0,0
44023,0,0
44024,0,0
44026,0,0
44028,0,0
44030,0,0
44032,0,0
44035,0,0
44039,0,0
44040,0,0
44041,0,0
44044,0,0
44045,0,0
44046,0,0
44047,0,0
44048,0,0
44049,0,0
44050,0,0
44052,0,0
44053,0,0
44054,0,0
44055,0,0
44056,0,0
44057,0,0
44060,0,0
44062,0,0
44064,0,0
44065,0,0
44067,0,0
44068,0,0
44070,0,0
44072,0,0
44074,0,0
44076,0,0
44077,0,0
44080,0,0
44081,0,0
44082,0,0
44084,0,0
44085,0,0
44086,0,0
44087,0,0
44089,0,0
44090,0,0
44092,0,0
44093,0,0
44094,0,0
44095,0,0
44099,0,0
44101,0,0
44102,0,0
44103,0,0
44104,0,0
44105,0,0
44106,0,0
44107,0,0
44108,0,0
44109,0,0
44110,0,0
44111,0,0
44112,0,0
44113,0,0
44114,0,0
44115,0,0
44116,0,0
44117,0,0
44118,0,0
44119,0,0
44120,0,0
44121,0,0
44122,0,0
44123,0,0
44124,0,0
44125,0,0
44126,0,0
44127,0,0
44128,0,0
44129,0,0
44130,0,0
44131,0,0
44132,0,0
44133,0,0
44134,0,0
44135,0,0
44136,0,0
44137,0,0
44138,0,0
44139,0,0
44140,0,0
44141,0,0
44142,0,0
44143,0,0
44144,0,0
44145,0,0
44146,0,0
44147,0,0
44149,0,0
44201,0,0
44202,0,0
44203,0,0
44212,0,0
44214,0,0
44215,0,0
44216,0,0
44217,0,0
44221,0,0
44223,0,0
44224,0,0
44230,0,0
44231,0,0
44232,0,0
44233,0,0
44234,0,0
44235,0,0
44236,0,0
44240,0,0
44241,0,0
44243,0,0
44250,0,0
44251,0,0
44253,0,0
44254,0,0
44255,0,0
44256,0,0
44260,0,0
44262,0,0
44264,0,0
44266,0,0
44270,0,0
44272,0,0
44273,0,0
44274,0,0
44275,0,0
44276,0,0
44278,0,0
44280,0,0
44281,0,0
44285,0,0
44286,0,0
44287,0,0
44288,0,0
44301,0,0
44302,0,0
44303,0,0
44304,0,0
44305,0,0
44306,0,0
44307,0,0
44308,0,0
44310,0,0
44311,0,0
44312,0,0
44313,0,0
44314,0,0
44319,0,0
44320,0,0
44321,0,0
44325,0,0
44333,0,0
44401,0,0
44402,0,0
44403,0,0
44404,0,0
44405,0,0
44406,0,0
44408,0,0
44410,0,0
44411,0,0
44412,0,0
44413,0,0
44415,0,0
44417,0,0
44418,0,0
44420,0,0
44423,0,0
44424,0,0
44425,0,0
44427,0,0
44428,0,0
44429,0,0
44430,0,0
44431,0,0
44432,0,0
44436,0,0
44437,0,0
44438,0,0
44439,0,0
44440,0,0
44441,0,0
44442,0,0
44443,0,0
44444,0,0
44445,0,0
44446,0,0
44449,0,0
44450,0,0
44451,0,0
44452,0,0
44454,0,0
44455,0,0
44460,0,0
44470,0,0
44471,0,0
44473,0,0
44481,0,0
44483,0,0
44484,0,0
44485,0,0
44490,0,0
44491,0,0
44493,0,0
44502,0,0
44503,0,0
44504,0,0
44505,0,0
44506,0,0
44507,0,0
44509,0,0
44510,0,0
44511,0,0
44512,0,0
44514,0,0
44515,0,0
44555,0,0
44601,0,0
44606,0,0
44607,0,0
44608,0,0
44609,0,0
44610,0,0
44611,0,0
44612,0,0
44613,0,0
44614,0,0
44615,0,0
